User_Id,Place_Id,Place_Ratings,Comment
236,409,4,"Hampir semua hal di Rumah Batik sesuai ekspektasi, jadi bakal balik lagi pastinya."
236,269,5,"Gilaa, Bumi Perkemahan Batu Kuda keren banget! Liburan jadi lebih seru gara-gara ke sini."
237,64,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Museum Sasmita Loka Ahmad Yani."
237,61,5,Tugu Proklamasi juara banget! Gak ada tandingannya buat liburan kali ini.
237,165,1,"Green Village Gedangsari jauh dari ekspektasi, rasanya rugi banget ke sini."
237,280,4,"Gereja Tiberias Indonesia Bandung itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
237,206,4,"Keren, Wisata Kaliurang emang tempat liburan yang cocok buat keluarga atau teman."
237,433,4,"Keren, Museum Mpu Tantular emang tempat liburan yang cocok buat keluarga atau teman."
237,409,3,"Kalau cuma buat foto-foto, Rumah Batik lumayan menarik, tapi gak lebih dari itu."
237,274,2,"Sebenarnya bisa jadi tempat bagus, tapi Babakan Siliwangi City Forest Path Bandung kayaknya butuh banyak perbaikan."
237,158,3,"Mungkin karena harapanku tinggi, jadinya Pantai Pok Tunggal terkesan biasa aja."
237,39,1,"Seriusan deh, Museum Macan (Modern and Contemporary Art in Nusantara) tuh mengecewakan banget, mending cari tempat lain aja."
237,230,3,"Mungkin karena harapanku tinggi, jadinya Stone Garden Citatah terkesan biasa aja."
237,43,2,"The Escape Hunt kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
237,308,1,"Gak paham kenapa banyak yang suka Pemandian Air Panas Ciater, aku sih gak rekomendasi."
237,276,4,"Keren, Taman Jomblo emang tempat liburan yang cocok buat keluarga atau teman."
237,395,5,"Kalau bisa kasih lebih dari 5 bintang buat Taman Prestasi, pasti aku kasih!"
237,282,5,Curug Cilengkrang juara banget! Gak ada tandingannya buat liburan kali ini.
237,218,4,"Udah oke banget sih Kawah Putih, mungkin lain kali bakal lebih perfect lagi."
237,273,4,"Udah oke banget sih Curug Bugbrug, mungkin lain kali bakal lebih perfect lagi."
237,329,3,"Buat refreshing, Bukit Gantole Cililin masih oke lah, walaupun gak spesial banget."
237,9,2,"Sebenarnya bisa jadi tempat bagus, tapi Pelabuhan Marina kayaknya butuh banyak perbaikan."
237,201,5,"Gilaa, Pantai Kesirat keren banget! Liburan jadi lebih seru gara-gara ke sini."
237,77,2,"Taman Hutan Tebet kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
237,23,1,"Gereja Katedral jauh dari ekspektasi, rasanya rugi banget ke sini."
237,21,4,"Nyaman banget di Museum Wayang, walaupun gak sepenuhnya sempurna."
237,126,1,"Pantai Goa Cemara tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
237,381,1,"Menurutku Tugu Muda Semarang gak layak dikunjungin, banyak banget kekurangannya."
237,27,1,"Seriusan deh, Sea World tuh mengecewakan banget, mending cari tempat lain aja."
237,25,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Pasar Tanah Abang."
237,341,2,"Aku sebenernya berharap lebih dari Hutan Wisata Tinjomoyo Semarang, tapi yaudah lah."
237,41,3,"Museum Bahari Jakarta biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
238,193,1,"Gak paham kenapa banyak yang suka Candi Sewu, aku sih gak rekomendasi."
238,47,3,"Mungkin karena harapanku tinggi, jadinya Taman Situ Lembang terkesan biasa aja."
238,211,3,"Mungkin karena harapanku tinggi, jadinya GunungTangkuban perahu terkesan biasa aja."
238,431,5,"Suasananya enak, pemandangannya cakep banget di Taman Hiburan Rakyat. Worth every penny!"
238,13,1,"Gak paham kenapa banyak yang suka Pulau Pramuka, aku sih gak rekomendasi."
238,195,1,"Gak paham kenapa banyak yang suka Pantai Jogan, aku sih gak rekomendasi."
238,188,1,"Udah gak bakal balik lagi ke Pantai Sadranan, kecewa banget."
238,79,5,Taman Spathodea juara banget! Gak ada tandingannya buat liburan kali ini.
238,377,5,"Suasananya enak, pemandangannya cakep banget di La Kana Chapel. Worth every penny!"
238,430,3,"Atlantis Land Surabaya rasanya agak kurang greget, tapi tetep layak dicoba kok."
238,245,5,"Kalau bisa kasih lebih dari 5 bintang buat Jendela Alam, pasti aku kasih!"
238,11,3,"Pulau Bidadari rasanya agak kurang greget, tapi tetep layak dicoba kok."
238,316,5,"Gilaa, Curug Malela keren banget! Liburan jadi lebih seru gara-gara ke sini."
238,352,4,"Nyaman banget di GPIB Immanuel Semarang (Gereja Blenduk), walaupun gak sepenuhnya sempurna."
238,350,3,"Pantai Cipta rasanya agak kurang greget, tapi tetep layak dicoba kok."
238,68,1,"Seriusan deh, Pasar Petak Sembilan tuh mengecewakan banget, mending cari tempat lain aja."
238,201,5,"Kalau bisa kasih lebih dari 5 bintang buat Pantai Kesirat, pasti aku kasih!"
238,138,5,"Berasa kayak mimpi pas di Jogja Exotarium, saking bagusnya. Harus banget balik lagi!"
238,264,4,"Seru banget liburan di Gereja Katedral Santo Petrus Bandung, meskipun ada sedikit kekurangan kecil."
238,133,5,"Berasa kayak mimpi pas di Puncak Kebun Buah Mangunan, saking bagusnya. Harus banget balik lagi!"
238,371,3,"Kalau cuma buat foto-foto, Wisata Eling Bening lumayan menarik, tapi gak lebih dari itu."
238,32,4,"Seru banget liburan di Setu Babakan, meskipun ada sedikit kekurangan kecil."
238,219,1,"Tebing Karaton jauh dari ekspektasi, rasanya rugi banget ke sini."
238,64,1,"Menurutku Museum Sasmita Loka Ahmad Yani gak layak dikunjungin, banyak banget kekurangannya."
238,5,2,"Atlantis Water Adventure kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
238,289,3,"Curug Aseupan biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
238,58,5,Semua di Taman Ayodya tuh pas banget. Gak ada yang mengecewakan sama sekali.
238,15,4,"Nyaman banget di Pasar Seni, walaupun gak sepenuhnya sempurna."
238,187,2,"Aku sebenernya berharap lebih dari Pantai Siung, tapi yaudah lah."
239,276,5,"Taman Jomblo bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
239,360,2,"Aku sebenernya berharap lebih dari Air Terjun Kali Pancur, tapi yaudah lah."
239,19,1,"Kidzania jauh dari ekspektasi, rasanya rugi banget ke sini."
239,92,5,"Nol Kilometer Jl.Malioboro bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
239,405,3,"Buat refreshing, Surabaya North Quay masih oke lah, walaupun gak spesial banget."
239,117,2,"Sayang banget The World Landmarks - Merapi Park Yogyakarta kurang terawat, padahal potensinya besar."
239,95,5,"Desa Wisata Sungai Code Jogja Kota bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
239,120,5,"Kalau bisa kasih lebih dari 5 bintang buat Bukit Panguk Kediwung, pasti aku kasih!"
239,184,2,"Aku sebenernya berharap lebih dari Pantai Sepanjang, tapi yaudah lah."
239,68,5,Semua di Pasar Petak Sembilan tuh pas banget. Gak ada yang mengecewakan sama sekali.
239,251,5,Taman Lansia juara banget! Gak ada tandingannya buat liburan kali ini.
239,224,5,Dago Dreampark juara banget! Gak ada tandingannya buat liburan kali ini.
239,418,3,"Mungkin karena harapanku tinggi, jadinya Museum Sepuluh Nopember Kota Surabaya terkesan biasa aja."
239,128,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Gumuk Pasir Parangkusumo."
239,294,1,"Gak paham kenapa banyak yang suka Taman Film, aku sih gak rekomendasi."
239,349,3,"Buat refreshing, Wisata Mangrove Tapak masih oke lah, walaupun gak spesial banget."
239,51,1,"Menurutku Jakarta Planetarium gak layak dikunjungin, banyak banget kekurangannya."
239,16,3,"Buat refreshing, Jembatan Kota Intan masih oke lah, walaupun gak spesial banget."
239,63,2,"Museum Kebangkitan Nasional tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
239,166,3,"Masih banyak tempat lain yang lebih menarik, tapi Kebun Teh Nglinggo juga gak buruk."
239,123,4,"Kampung Wisata Rejowinangun itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
239,338,2,"Sebenarnya bisa jadi tempat bagus, tapi Lawang Sewu kayaknya butuh banyak perbaikan."
239,415,2,"Sebenarnya bisa jadi tempat bagus, tapi Museum De Javasche Bank kayaknya butuh banyak perbaikan."
239,21,4,"Keren, Museum Wayang emang tempat liburan yang cocok buat keluarga atau teman."
239,13,5,"Gilaa, Pulau Pramuka keren banget! Liburan jadi lebih seru gara-gara ke sini."
239,265,4,"Hampir semua hal di Museum Mandala Wangsit Siliwangi sesuai ekspektasi, jadi bakal balik lagi pastinya."
239,290,4,"Nyaman banget di Museum Pendidikan Nasional, walaupun gak sepenuhnya sempurna."
239,373,2,"Aku sebenernya berharap lebih dari Museum Kereta Ambarawa, tapi yaudah lah."
239,114,3,"Mungkin karena harapanku tinggi, jadinya The Lost World Castle terkesan biasa aja."
239,430,3,"Masih banyak tempat lain yang lebih menarik, tapi Atlantis Land Surabaya juga gak buruk."
239,356,5,"Berasa kayak mimpi pas di Saloka Theme Park, saking bagusnya. Harus banget balik lagi!"
239,281,3,"Gak buruk sih, tapi aku berharap lebih dari Tektona Waterpark."
239,297,5,"Kalau bisa kasih lebih dari 5 bintang buat Mountain View Golf Club, pasti aku kasih!"
239,391,3,"Flower Farm Setiya Aji rasanya agak kurang greget, tapi tetep layak dicoba kok."
240,44,3,"Monumen Selamat Datang rasanya agak kurang greget, tapi tetep layak dicoba kok."
240,127,3,"Kalau cuma buat foto-foto, Blue Lagoon Jogja lumayan menarik, tapi gak lebih dari itu."
240,3,3,"Dunia Fantasi rasanya agak kurang greget, tapi tetep layak dicoba kok."
240,90,1,"Udah gak bakal balik lagi ke Kampung Wisata Taman Sari, kecewa banget."
240,17,3,"Masih banyak tempat lain yang lebih menarik, tapi Museum Fatahillah juga gak buruk."
240,376,4,"Hampir semua hal di Semarang Chinatown sesuai ekspektasi, jadi bakal balik lagi pastinya."
240,51,5,"Jakarta Planetarium bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
240,367,4,"Wisata Lereng Kelir bikin hati adem, overall pengalaman di sini menyenangkan!"
240,218,2,"Sebenarnya bisa jadi tempat bagus, tapi Kawah Putih kayaknya butuh banyak perbaikan."
240,60,4,"Udah oke banget sih Museum Tekstil, mungkin lain kali bakal lebih perfect lagi."
240,355,3,"Mungkin karena harapanku tinggi, jadinya Umbul Sidomukti terkesan biasa aja."
240,140,3,"Kalau cuma buat foto-foto, Bendung Lepen lumayan menarik, tapi gak lebih dari itu."
240,348,3,"Gak buruk sih, tapi aku berharap lebih dari Pura Giri Natha."
240,282,5,"Suasananya enak, pemandangannya cakep banget di Curug Cilengkrang. Worth every penny!"
240,210,2,"Pantai Congot kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
240,416,4,"Keraton Surabaya itu bagus banget, tapi ada beberapa hal yang bisa ditingkatkan lagi."
240,378,5,Semua di Jembatan Biru Ambarawa tuh pas banget. Gak ada yang mengecewakan sama sekali.
240,19,1,"Gak paham kenapa banyak yang suka Kidzania, aku sih gak rekomendasi."
240,364,2,"Water Blaster Bukit Candi Golf kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
240,343,2,"Sayang banget Pantai Baruna kurang terawat, padahal potensinya besar."
240,313,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Taman Begonia."
240,351,4,"Hampir semua hal di Old City 3D Trick Art Museum sesuai ekspektasi, jadi bakal balik lagi pastinya."
240,165,4,"Udah oke banget sih Green Village Gedangsari, mungkin lain kali bakal lebih perfect lagi."
240,426,2,"Balai Kota Surabaya tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
240,202,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Pantai Ngandong."
240,417,5,Semua di Klenteng Sanggar Agung tuh pas banget. Gak ada yang mengecewakan sama sekali.
240,173,1,"Seriusan deh, Pantai Nglambor tuh mengecewakan banget, mending cari tempat lain aja."
240,15,3,"Masih banyak tempat lain yang lebih menarik, tapi Pasar Seni juga gak buruk."
240,39,5,"Kalau bisa kasih lebih dari 5 bintang buat Museum Macan (Modern and Contemporary Art in Nusantara), pasti aku kasih!"
240,170,2,"Sebenarnya bisa jadi tempat bagus, tapi Candi Borobudur kayaknya butuh banyak perbaikan."
240,418,4,"Museum Sepuluh Nopember Kota Surabaya bikin hati adem, overall pengalaman di sini menyenangkan!"
240,71,1,"Cibubur Garden Diary (Cibugary) jauh dari ekspektasi, rasanya rugi banget ke sini."
240,50,4,"Seru banget liburan di Museum Joang 45, meskipun ada sedikit kekurangan kecil."
240,37,3,"Masih banyak tempat lain yang lebih menarik, tapi Bumi Perkemahan Cibubur juga gak buruk."
240,311,3,"Buat refreshing, The Lodge Maribaya masih oke lah, walaupun gak spesial banget."
241,177,5,Semua di Pantai Parangtritis tuh pas banget. Gak ada yang mengecewakan sama sekali.
241,134,4,"Nyaman banget di Desa Wisata Gamplong, walaupun gak sepenuhnya sempurna."
241,40,5,"Galeri Nasional Indonesia bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
241,165,3,"Buat refreshing, Green Village Gedangsari masih oke lah, walaupun gak spesial banget."
241,372,4,"Hampir semua hal di Gua Maria Kerep Ambarawa sesuai ekspektasi, jadi bakal balik lagi pastinya."
241,389,2,"Kurang puas sama pengalaman di Brown Canyon, bisa jauh lebih baik dari ini."
241,187,2,"Sayang banget Pantai Siung kurang terawat, padahal potensinya besar."
241,201,5,"Suasananya enak, pemandangannya cakep banget di Pantai Kesirat. Worth every penny!"
241,25,4,"Seru banget liburan di Pasar Tanah Abang, meskipun ada sedikit kekurangan kecil."
241,305,1,"Sunrise Point Cukul jauh dari ekspektasi, rasanya rugi banget ke sini."
241,371,3,"Wisata Eling Bening biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
241,183,1,"Jogja Bay Pirates Adventure Waterpark tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
241,56,5,Pantai Ancol juara banget! Gak ada tandingannya buat liburan kali ini.
241,420,3,"Mungkin karena harapanku tinggi, jadinya Surabaya Museum (Gedung Siola) terkesan biasa aja."
241,375,2,"Sayang banget Kota Lama Semarang kurang terawat, padahal potensinya besar."
241,44,5,Semua di Monumen Selamat Datang tuh pas banget. Gak ada yang mengecewakan sama sekali.
241,188,3,"Buat refreshing, Pantai Sadranan masih oke lah, walaupun gak spesial banget."
241,42,1,"Museum Seni Rupa dan Keramik jauh dari ekspektasi, rasanya rugi banget ke sini."
241,45,3,"Mungkin karena harapanku tinggi, jadinya Jakarta Aquarium dan Safari terkesan biasa aja."
241,347,1,"Taman Pandanaran jauh dari ekspektasi, rasanya rugi banget ke sini."
241,329,5,Semua di Bukit Gantole Cililin tuh pas banget. Gak ada yang mengecewakan sama sekali.
241,76,1,"Menurutku Taman Cattleya gak layak dikunjungin, banyak banget kekurangannya."
242,167,5,"Geoforest Watu Payung Turunan bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
242,263,2,"Ada beberapa hal di Curug Batu Templek yang bikin kecewa, gak sesuai harapan."
242,211,5,"Berasa kayak mimpi pas di GunungTangkuban perahu, saking bagusnya. Harus banget balik lagi!"
242,102,4,"Monumen Batik Yogyakarta bikin hati adem, overall pengalaman di sini menyenangkan!"
242,34,5,"Berasa kayak mimpi pas di Pasar Taman Puring, saking bagusnya. Harus banget balik lagi!"
242,205,4,"Seru banget liburan di Desa Wisata Tembi, meskipun ada sedikit kekurangan kecil."
242,8,1,"Ocean Ecopark tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
242,82,2,"Museum Satria Mandala kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
242,46,1,"Pulau Semak Daun jauh dari ekspektasi, rasanya rugi banget ke sini."
242,435,3,"Buat refreshing, Taman Air Mancur Menari Kenjeran masih oke lah, walaupun gak spesial banget."
242,322,5,"Kalau bisa kasih lebih dari 5 bintang buat Bukit Jamur, pasti aku kasih!"
242,45,2,"Jakarta Aquarium dan Safari kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
242,422,2,"Ada beberapa hal di Monumen Jalesveva Jayamahe yang bikin kecewa, gak sesuai harapan."
242,410,3,"Gak buruk sih, tapi aku berharap lebih dari Ciputra Waterpark."
242,224,3,"Mungkin karena harapanku tinggi, jadinya Dago Dreampark terkesan biasa aja."
242,248,4,"NuArt Sculpture Park bikin hati adem, overall pengalaman di sini menyenangkan!"
242,27,4,"Seru banget liburan di Sea World, meskipun ada sedikit kekurangan kecil."
242,353,5,"Suasananya enak, pemandangannya cakep banget di Taman Srigunting. Worth every penny!"
242,428,5,"Suasananya enak, pemandangannya cakep banget di Monumen Bambu Runcing Surabaya. Worth every penny!"
242,383,2,"Taman Tabanas tuh lokasinya bagus, tapi fasilitasnya masih jauh dari oke."
242,375,5,"Kalau bisa kasih lebih dari 5 bintang buat Kota Lama Semarang, pasti aku kasih!"
242,104,1,"Menurutku Tebing Breksi gak layak dikunjungin, banyak banget kekurangannya."
242,40,4,"Keren, Galeri Nasional Indonesia emang tempat liburan yang cocok buat keluarga atau teman."
242,30,3,"Masih banyak tempat lain yang lebih menarik, tapi Taman Menteng juga gak buruk."
242,216,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Farm House Susu Lembang."
242,376,2,"Semarang Chinatown kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
242,325,3,"Buat refreshing, Saung Angklung Mang Udjo masih oke lah, walaupun gak spesial banget."
242,220,4,"Udah oke banget sih Dusun Bambu, mungkin lain kali bakal lebih perfect lagi."
242,3,4,"Seru banget liburan di Dunia Fantasi, meskipun ada sedikit kekurangan kecil."
242,169,4,"Keren, Puncak Segoro emang tempat liburan yang cocok buat keluarga atau teman."
242,76,5,"Gilaa, Taman Cattleya keren banget! Liburan jadi lebih seru gara-gara ke sini."
242,235,3,"Buat refreshing, Gua Belanda masih oke lah, walaupun gak spesial banget."
242,251,5,"Berasa kayak mimpi pas di Taman Lansia, saking bagusnya. Harus banget balik lagi!"
242,41,4,"Hampir semua hal di Museum Bahari Jakarta sesuai ekspektasi, jadi bakal balik lagi pastinya."
242,347,5,Taman Pandanaran juara banget! Gak ada tandingannya buat liburan kali ini.
242,17,2,"Aku sebenernya berharap lebih dari Museum Fatahillah, tapi yaudah lah."
242,190,4,"Pantai Samas bikin hati adem, overall pengalaman di sini menyenangkan!"
242,165,5,"Suasananya enak, pemandangannya cakep banget di Green Village Gedangsari. Worth every penny!"
242,110,4,"Hampir semua hal di Monumen Serangan Umum 1 Maret sesuai ekspektasi, jadi bakal balik lagi pastinya."
242,300,5,"Sanghyang Heuleut bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
242,201,5,Pantai Kesirat juara banget! Gak ada tandingannya buat liburan kali ini.
243,290,3,"Buat refreshing, Museum Pendidikan Nasional masih oke lah, walaupun gak spesial banget."
243,405,2,"Ada beberapa hal di Surabaya North Quay yang bikin kecewa, gak sesuai harapan."
243,319,5,Semua di Kawah Rengganis Cibuni tuh pas banget. Gak ada yang mengecewakan sama sekali.
243,88,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Museum Benteng Vredeburg Yogyakarta."
243,156,3,"Buat refreshing, Pantai Pulang Sawal masih oke lah, walaupun gak spesial banget."
243,409,4,"Rumah Batik bikin hati adem, overall pengalaman di sini menyenangkan!"
243,295,4,"Udah oke banget sih Museum Nike Ardilla, mungkin lain kali bakal lebih perfect lagi."
243,91,5,"Berasa kayak mimpi pas di Situs Warungboto, saking bagusnya. Harus banget balik lagi!"
243,315,1,"Curug Luhur Waterfall jauh dari ekspektasi, rasanya rugi banget ke sini."
243,132,5,Air Terjun Kedung Pedut juara banget! Gak ada tandingannya buat liburan kali ini.
243,293,1,"Taman Badak tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
243,250,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Pesona Nirwana Waterpark & Cottages."
243,20,1,"Museum Taman Prasasti tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
243,223,2,"Ada beberapa hal di Masjid Raya Bandung yang bikin kecewa, gak sesuai harapan."
243,33,1,"Menurutku Taman Suropati gak layak dikunjungin, banyak banget kekurangannya."
243,201,5,"Kalau bisa kasih lebih dari 5 bintang buat Pantai Kesirat, pasti aku kasih!"
243,416,5,"Gilaa, Keraton Surabaya keren banget! Liburan jadi lebih seru gara-gara ke sini."
243,134,5,"Gilaa, Desa Wisata Gamplong keren banget! Liburan jadi lebih seru gara-gara ke sini."
243,277,1,"Seriusan deh, Peta Park tuh mengecewakan banget, mending cari tempat lain aja."
243,265,2,"Ada beberapa hal di Museum Mandala Wangsit Siliwangi yang bikin kecewa, gak sesuai harapan."
243,119,1,"Lava Bantal jauh dari ekspektasi, rasanya rugi banget ke sini."
243,239,3,"Mungkin karena harapanku tinggi, jadinya Lembang Park & Zoo terkesan biasa aja."
243,278,4,"Udah oke banget sih Masjid Daarut Tauhiid Bandung, mungkin lain kali bakal lebih perfect lagi."
243,190,1,"Seriusan deh, Pantai Samas tuh mengecewakan banget, mending cari tempat lain aja."
243,332,4,"Seru banget liburan di Rainbow Garden, meskipun ada sedikit kekurangan kecil."
243,216,3,"Buat refreshing, Farm House Susu Lembang masih oke lah, walaupun gak spesial banget."
243,78,4,"Hampir semua hal di Hutan Kota Srengseng sesuai ekspektasi, jadi bakal balik lagi pastinya."
243,82,1,"Seriusan deh, Museum Satria Mandala tuh mengecewakan banget, mending cari tempat lain aja."
243,304,5,"Gilaa, Situ Cileunca keren banget! Liburan jadi lebih seru gara-gara ke sini."
243,153,4,"Seru banget liburan di Pantai Kukup, meskipun ada sedikit kekurangan kecil."
243,317,5,"Berasa kayak mimpi pas di Curug Cimahi, saking bagusnya. Harus banget balik lagi!"
244,299,3,"Gak buruk sih, tapi aku berharap lebih dari Sendang Geulis Kahuripan."
244,366,5,"Suasananya enak, pemandangannya cakep banget di Tirto Argo Siwarak. Worth every penny!"
244,227,1,"Menurutku Alun-Alun Kota Bandung gak layak dikunjungin, banyak banget kekurangannya."
244,163,2,"Sayang banget Watu Mabur Mangunan kurang terawat, padahal potensinya besar."
244,113,3,"Buat refreshing, Gedung Agung Yogyakarta masih oke lah, walaupun gak spesial banget."
244,304,3,"Gak buruk sih, tapi aku berharap lebih dari Situ Cileunca."
244,96,5,Alun Alun Selatan Yogyakarta juara banget! Gak ada tandingannya buat liburan kali ini.
244,292,3,"Mungkin karena harapanku tinggi, jadinya Curug Anom terkesan biasa aja."
244,244,5,"Gilaa, Kampung Batu Malakasari keren banget! Liburan jadi lebih seru gara-gara ke sini."
244,183,4,"Seru banget liburan di Jogja Bay Pirates Adventure Waterpark, meskipun ada sedikit kekurangan kecil."
244,247,1,"Udah gak bakal balik lagi ke Kiara Artha Park, kecewa banget."
244,331,4,"Udah oke banget sih Kyotoku Floating Market, mungkin lain kali bakal lebih perfect lagi."
244,316,2,"Ada beberapa hal di Curug Malela yang bikin kecewa, gak sesuai harapan."
244,15,1,"Pasar Seni jauh dari ekspektasi, rasanya rugi banget ke sini."
244,384,2,"Aku sebenernya berharap lebih dari Kampung Tematik Jawi, tapi yaudah lah."
244,377,3,"Mungkin karena harapanku tinggi, jadinya La Kana Chapel terkesan biasa aja."
244,176,4,"Keren, Museum Gunung Merapi emang tempat liburan yang cocok buat keluarga atau teman."
244,160,1,"Seriusan deh, Pasar Kebon Empring Bintaran tuh mengecewakan banget, mending cari tempat lain aja."
244,114,4,"The Lost World Castle bikin hati adem, overall pengalaman di sini menyenangkan!"
244,122,4,"Hampir semua hal di Watu Goyang sesuai ekspektasi, jadi bakal balik lagi pastinya."
244,326,5,"Suasananya enak, pemandangannya cakep banget di Taman Kupu-Kupu Cihanjuang. Worth every penny!"
244,430,3,"Atlantis Land Surabaya biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
244,319,4,"Keren, Kawah Rengganis Cibuni emang tempat liburan yang cocok buat keluarga atau teman."
244,264,3,"Gereja Katedral Santo Petrus Bandung biasa aja sih menurutku, tapi lumayan buat pengalaman baru."
244,132,4,"Air Terjun Kedung Pedut bikin hati adem, overall pengalaman di sini menyenangkan!"
244,296,2,"Sayang banget Batununggal Indah Club kurang terawat, padahal potensinya besar."
244,349,1,"Udah gak bakal balik lagi ke Wisata Mangrove Tapak, kecewa banget."
244,170,2,"Candi Borobudur kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
244,102,3,"Masih banyak tempat lain yang lebih menarik, tapi Monumen Batik Yogyakarta juga gak buruk."
244,211,3,"Kalau cuma buat foto-foto, GunungTangkuban perahu lumayan menarik, tapi gak lebih dari itu."
245,187,1,"Gak paham kenapa banyak yang suka Pantai Siung, aku sih gak rekomendasi."
245,430,2,"Sebenarnya bisa jadi tempat bagus, tapi Atlantis Land Surabaya kayaknya butuh banyak perbaikan."
245,213,5,"Gedung Sate bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
245,12,2,"Sebenarnya bisa jadi tempat bagus, tapi Pulau Pari kayaknya butuh banyak perbaikan."
245,141,1,"Pengalaman terburuk liburan kali ini, terutama pas ke Bunker Kaliadem Merapi."
245,173,1,"Udah gak bakal balik lagi ke Pantai Nglambor, kecewa banget."
245,55,1,"Gak paham kenapa banyak yang suka Klenteng Jin De Yuan, aku sih gak rekomendasi."
245,198,1,"Seriusan deh, Pantai Greweng tuh mengecewakan banget, mending cari tempat lain aja."
245,151,5,"Gilaa, Desa Wisata Kelor keren banget! Liburan jadi lebih seru gara-gara ke sini."
245,284,5,Semua di Pasar Baru tuh pas banget. Gak ada yang mengecewakan sama sekali.
245,15,5,Semua di Pasar Seni tuh pas banget. Gak ada yang mengecewakan sama sekali.
245,417,2,"Klenteng Sanggar Agung kurang bikin nyaman, tapi mungkin aku aja yang kurang cocok."
245,408,4,"Keren, Kebun Binatang Surabaya emang tempat liburan yang cocok buat keluarga atau teman."
245,250,2,"Kurang puas sama pengalaman di Pesona Nirwana Waterpark & Cottages, bisa jauh lebih baik dari ini."
245,413,3,"Mungkin karena harapanku tinggi, jadinya Museum TNI AL Loka Jala Crana terkesan biasa aja."
245,100,1,"Taman Budaya Yogyakarta jauh dari ekspektasi, rasanya rugi banget ke sini."
245,228,2,"Sayang banget Museum Sri Baduga kurang terawat, padahal potensinya besar."
245,399,4,"Nyaman banget di Taman Pelangi, walaupun gak sepenuhnya sempurna."
245,328,3,"Kalau cuma buat foto-foto, Gua Pawon lumayan menarik, tapi gak lebih dari itu."
245,142,5,"Kalau bisa kasih lebih dari 5 bintang buat Ledok Sambi, pasti aku kasih!"
245,373,1,"Museum Kereta Ambarawa tuh kayaknya butuh renovasi total, terlalu banyak minusnya."
245,168,3,"Gak buruk sih, tapi aku berharap lebih dari Pantai Timang."
245,384,3,"Buat refreshing, Kampung Tematik Jawi masih oke lah, walaupun gak spesial banget."
245,339,5,"Sam Poo Kong Temple bikin hati senang banget! Tempatnya asik parah, pokoknya rekomen deh."
245,24,2,"Aku sebenernya berharap lebih dari Museum Nasional, tapi yaudah lah."
246,325,3,"Buat refreshing, Saung Angklung Mang Udjo masih oke lah, walaupun gak spesial banget."
246,311,1,"Gak paham kenapa banyak yang suka The Lodge Maribaya, aku sih gak rekomendasi."
246,214,5,Semua di Trans Studio Bandung tuh pas banget. Gak ada yang mengecewakan sama sekali.
246,312,1,"Seriusan deh, Taman Hutan Raya Ir. H. Juanda tuh mengecewakan banget, mending cari tempat lain aja."
246,246,5,"Gilaa, Curug Tilu Leuwi Opat keren banget! Liburan jadi lebih seru gara-gara ke sini."
246,403,2,"Ada beberapa hal di Taman Barunawati yang bikin kecewa, gak sesuai harapan."
246,260,2,"Aku sebenernya berharap lebih dari Museum Pos Indonesia, tapi yaudah lah."
